timeold	time	operator	flow (L/s) 	raw (NTU)	sed (NTU)	filter1 (NTU)	filter2 (NTU)	filter (NTU)	Cuagulante	coag (mg/L)	Cloro	Cl (mg/L)	backwash1	backwash2	Observaciones	
5/7/2019 14:00	43592.58		2.8	1.84	0.37	0.07	0.05	0.06	111.11	7.27	5.67	0.7				
5/7/2019 15:00	43592.63		2.8	1.88	0.33	0.07	0.06	0.065	111.11	7.27	5.67	0.7				
5/7/2019 16:00	43592.67		2.8	1.38	0.35	0.05	0.05	0.05	111.11	7.27	5.67	0.7				
5/7/2019 17:00	43592.71	Giovani	2.8	1.49	0.28	0.05	0.04	0.045	111.11	7.27	5.67	0.7				
5/7/2019 18:00	43592.75		2.8	1.36	0.3	0.08	0.05	0.065	111.11	7.27	5.67	0.7				
5/7/2019 19:00	43592.79		2.8	1.48	0.28	0.07	0.04	0.055	111.11	7.27	5.67	0.7				
5/7/2019 20:00	43592.83		2.8	1.39	0.24	0.08	0.05	0.065	111.11	7.27	5.67	0.7				
5/7/2019 21:00	43592.88		2.8	1.58	0.3	0.05	0.06	0.055	111.11	7.27	5.67	0.7				
5/7/2019 22:00	43592.92		2.8	1.69	0.29	0.05	0.04	0.045	111.11	7.27	5.67	0.7				
5/7/2019 23:00	43592.96		2.8	1.67	0.25	0.05	0.05	0.05	111.11	7.27	5.67	0.7				
5/9/2019 0:00	43594.00		2.8	1.25	0.22	0.04	0.05	0.045	111.11	7.27	5.67	0.7				
5/9/2019 1:00	43594.04		2.8	1.42	0.22	0.08	0.08	0.08	111.11	7.27	5.67	0.7				
5/9/2019 2:00	43594.08		2.8	1.29	0.24	0.09	0.06	0.075	111.11	7.27	5.67	0.7				
5/9/2019 3:00	43594.13		2.8	1.59	0.22	0.1	0.05	0.075	111.11	7.27	5.67	0.7				
5/9/2019 4:00	43594.17		2.8	1.58	0.69	0.06	0.08	0.07	111.11	7.27	5.67	0.7				
5/9/2019 5:00	43594.21		2.8	1.52	0.33	0.06	0.06	0.06	111.11	7.27	5.67	0.67				
5/9/2019 6:00	43594.25		2.8	1.55	0.25	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
5/9/2019 7:00	43594.29	Leonel Herrera	2.8	1.59	0.29	0.09	0.23	0.16	111.11	7.27	5.67	0.74				
5/9/2019 8:00	43594.33		2.8	1.67	0.3	0.1	0.08	0.09	111.11	7.27	5.67	0.74				
5/9/2019 9:00	43594.38		2.8	1.86	0.21	0.16	0.06	0.11	111.11	7.27	5.67	0.74				
5/9/2019 10:00	43594.42		2.8	1.34	0.28	0.06	0.06	0.06	111.11	7.27	5.67	0.74				
5/9/2019 11:00	43594.46		2.8	1.55	0.31	0.14	0.11	0.125	111.11	7.27	5.67	0.74				
5/9/2019 12:00	43594.50		2.8	1.36	0.65	0.07	0.06	0.065	111.11	7.93	5.67	0.67				
5/9/2019 13:00	43594.54		2.8	1.9	0.4	0.16	0.2	0.18	111.11	7.27	5.67	0.67				
5/9/2019 14:00	43594.58		2.8	1.31	0.51	0.23	0.08	0.155	111.11	7.27	5.67	0.87				
5/9/2019 15:00	43594.63		2.8					#DIV/0!	111.11		5.67			Retrolavado		
5/9/2019 16:00	43594.67		2.8	1.49	0.66	0.09	0.11	0.1	111.11	7.27	5.67	0.67				
5/9/2019 17:00	43594.71		2.8	1.73	0.48	0.08	0.07	0.075	111.11	7.27	5.67	0.67				
5/9/2019 18:00	43594.75		2.8	1.3	0.47	0.19	0.14	0.165	111.11	7.27	5.67	0.67				
5/9/2019 19:00	43594.79		2.8	1.64	0.43	0.06	0.06	0.06	111.11	7.27	5.67	0.67				
5/9/2019 20:00	43594.83		2.8	1.45	0.32	0.16	0.18	0.17	111.11	7.27	5.67	0.67				
5/9/2019 21:00	43594.88		2.8	2.14	0.72	0.08	0.05	0.065	111.11	7.27	5.67	0.67				
5/9/2019 22:00	43594.92		2.8	1.27	0.29	0.08	0.15	0.115	111.11	7.27	5.67	0.67				
5/9/2019 23:00	43594.96		2.8	1.71	0.21	0.08	0.14	0.11	111.11	7.27	5.67	0.67				
5/11/2019 1:00	43596.04		2.8	1.05	0.22	0.08	0.07	0.075	111.11	7.27	5.67	0.67				
5/11/2019 2:00	43596.08		2.8	1.17	0.25	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
5/11/2019 3:00	43596.13		2.8	1.09	0.31	0.1	0.13	0.115	111.11	7.27	5.67	0.67				
5/11/2019 4:00	43596.17		2.8	1.57	0.58	0.1	0.08	0.09	111.11	7.27	5.67	0.74				
5/11/2019 5:00	43596.21		2.8	1.3	0.32	0.07	0.05	0.06	111.11	7.27	5.67	0.67				
5/11/2019 6:00	43596.25		2.8	2.78	0.31	0.12	0.09	0.105	111.11	7.27	5.67	0.74				
5/11/2019 7:00	43596.29	Sergio Torez	2.8	1.15	0.17	0.07	0.07	0.07	111.11	7.27	5.67	0.74				
5/11/2019 8:00	43596.33		2.8	1.19	0.2	0.08	0.07	0.075	111.11	7.03	5.67	0.74				
5/11/2019 9:00	43596.38		2.8	0.95	0.21	0.08	0.09	0.085	111.11	7.27	5.67	0.74				
5/11/2019 10:00	43596.42		2.8	1.21	0.2	0.08	0.09	0.085	111.11	7.27	5.67	0.74				
5/11/2019 11:00	43596.46		2.8	1.08	0.23	0.09	0.08	0.085	111.11	7.27	5.67	0.7				
5/11/2019 12:00	43596.50		2.8	0.92	0.24	0.09	0.09	0.09	111.11	7.27	5.67	0.7				
5/11/2019 13:00	43596.54		2.8	1.12	0.21	0.09	0.08	0.085	111.11	7.27	5.67	0.74				
5/11/2019 14:00	43596.58		2.8	0.93	0.33	0.1	0.09	0.095	111.11	7.27	5.67	0.74				
5/11/2019 15:00	43596.63		2.8	1.06	0.35	0.09	0.1	0.095	111.11	7.27	5.67	0.74				
5/11/2019 16:00	43596.67		2.8	1.05	0.22	0.09	0.09	0.09	111.11	7.27	5.67	0.74				
5/11/2019 17:00	43596.71		2.8	1.03	0.2	0.08	0.09	0.085	111.11	7.27	5.67	0.74				
5/11/2019 18:00	43596.75		2.8	0.96	0.19	0.08	0.07	0.075	111.11	7.27	5.67	0.74				
5/11/2019 19:00	43596.79		2.8	1.08	0.22	0.08	0.09	0.085	111.11	7.27	5.67	0.74				
5/11/2019 20:00	43596.83		2.8	0.93	0.23	0.08	0.08	0.08	111.11	7.27	5.67	0.74				
5/11/2019 21:00	43596.88		2.8	0.91	0.2	0.08	0.07	0.075	111.11	7.27	5.67	0.74				
5/11/2019 22:00	43596.92		2.8	1.15	0.28	0.09	0.08	0.085	111.11	7.27	5.67	0.74				
5/11/2019 23:00	43596.96		2.8	0.95	0.18	0.08	0.07	0.075	111.11	7.27	5.67	0.74				
5/10/2019 1:00	43595.04		2.8	1.14	0.16	0.09	0.07	0.08	111.11	7.27	5.67	0.67				
5/10/2019 2:00	43595.08		2.8	1.17	0.21	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
5/10/2019 3:00	43595.13	Sergio Torez	2.8	1.03	0.16	0.06	0.06	0.06	111.11	7.27	5.67	0.67				
5/10/2019 4:00	43595.17		2.8	1.09	0.26	0.09	0.07	0.08	111.11	7.27	5.67	0.67				
5/10/2019 5:00	43595.21		2.8	1.02	0.25	0.09	0.06	0.075	111.11	7.27	5.67	0.67				
5/10/2019 6:00	43595.25		2.8	0.97	0.32	0.08	0.07	0.075	111.11	7.93	5.67	0.67				
5/10/2019 7:00	43595.29	Giovani	2.8	1.1	0.2	0.06	0.05	0.055	111.11	7.93	5.67	0.67	Retrolavado			
5/10/2019 8:00	43595.33		2.8	0.97	0.19	0.05	0.04	0.045	111.11	7.27	5.67	0.67				
5/10/2019 9:00	43595.38		2.8	1.56	0.21	0.08	0.05	0.065	111.11	7.27	5.67	0.67				
5/10/2019 10:00	43595.42		2.8	1.25	0.17	0.06	0.05	0.055	111.11	7.27	5.67	0.67				
5/10/2019 11:00	43595.46		2.8	1.06	0.2	0.06	0.05	0.055	111.11	7.27	5.67	0.67				
5/10/2019 12:00	43595.50		2.8	1.59	0.25	0.07	0.04	0.055	111.11	7.27	5.67	0.67				
5/10/2019 13:00	43595.54		2.8	1.16	0.36	0.07	0.04	0.055	111.11	7.27	5.67	0.67				
5/10/2019 14:00	43595.58		2.8	1.42	0.32	0.06	0.05	0.055	111.11	7.27	5.67	0.67				
5/10/2019 15:00	43595.63		2.8	1.97	0.37	0.07	0.05	0.06	111.11	7.27	5.67	0.67				
5/10/2019 16:00	43595.67		2.8	1.75	0.29	0.08	0.05	0.065	111.11	7.27	5.67	0.67				
5/10/2019 17:00	43595.71		2.8	1.77	0.27	0.04	0.04	0.04	111.11	7.27	5.67	0.67				
5/10/2019 18:00	43595.75		2.8	1.36	0.25	0.04	0.05	0.045	111.11	7.27	5.67	0.67				
5/10/2019 19:00	43595.79		2.8	1.34	0.23	0.06	0.05	0.055	111.11	7.27	5.67	0.67				
5/10/2019 20:00	43595.83		2.8	1.61	0.24	0.04	0.05	0.045	111.11	7.27	5.67	0.67				
5/10/2019 21:00	43595.88		2.8	1.28	0.16	0.05	0.04	0.045	111.11	7.27	5.67	0.67				
5/10/2019 22:00	43595.92		2.8	1.36	0.25	0.06	0.05	0.055	111.11	7.27	5.67	0.67				
5/10/2019 23:00	43595.96		2.8	1.45	0.24	0.05	0.04	0.045	111.11	7.27	5.67	0.67				
5/12/2019 0:00	43597.00		2.8	1.39	0.25	0.06	0.05	0.055	111.11	7.27	5.67	0.67				
5/12/2019 1:00	43597.04		2.8	1.22	0.28	0.07	0.06	0.065	111.11	7.27	5.67	0.67				
5/12/2019 2:00	43597.08		2.8	1.43	0.25	0.06	0.06	0.06	111.11	7.27	5.67	0.67				
5/12/2019 3:00	43597.13		2.8	1.09	0.21	0.04	0.05	0.045	111.11	7.27	5.67	0.67				
5/12/2019 4:00	43597.17		2.8	1.5	0.7	0.06	0.06	0.06	111.11	7.27	5.67	0.67				
5/12/2019 5:00	43597.21		2.8	1.47	0.37	0.04	0.05	0.045	111.11	7.27	5.67	0.67				
5/12/2019 6:00	43597.25		2.8	1.16	0.22	0.06	0.05	0.055	111.11	7.27	5.67	0.74				
5/12/2019 7:00	43597.29	Leonel Herrera	2.8	1.42	0.29	0.16	0.1	0.13	111.11	7.27	5.67	0.67				
5/12/2019 8:00	43597.33		2.8	1.26	0.18	0.09	0.06	0.075	111.11	7.27	5.67	0.81				
5/12/2019 9:00	43597.38		2.8	1.29	0.4	0.08	0.13	0.105	111.11	6.61	5.67	0.81				
5/12/2019 10:00	43597.42		2.8	1.22	0.47	0.08	0.13	0.105	111.11	6.61	5.67	0.81				
5/12/2019 11:00	43597.46		2.8	1.11	0.34	0.11	0.06	0.085	111.11	6.61	5.67	0.81				
5/12/2019 12:00	43597.50		2.8	1.2	0.44	0.12	0.06	0.09	111.11	7.27	5.67	0.81				
5/12/2019 13:00	43597.54		2.8	1.46	0.27	0.1	0.14	0.12	111.11	7.27	5.67	0.81				
5/12/2019 14:00	43597.58		2.8	1.06	0.37	0.1	0.26	0.18	111.11	7.27	5.67	0.81				
5/12/2019 15:00	43597.63		2.8	1.24	0.49	0.09	0.11	0.1	111.11	7.27	5.67	0.81				
5/12/2019 16:00	43597.67		2.8	1.18	0.35	0.07	0.06	0.065	111.11	7.27	5.67	0.81				
5/12/2019 17:00	43597.71		2.8	1.82	0.31	0.07	0.07	0.07	111.11	6.61	5.67	0.81				
5/12/2019 18:00	43597.75		2.8	1.35	0.28	0.08	0.07	0.075	111.11	7.27	5.67	0.81				
5/12/2019 19:00	43597.79		2.8	1.66	0.21	0.07	0.09	0.08	111.11	7.27	5.67	0.81		Retrolavado		
5/12/2019 20:00	43597.83		2.8	1.63	0.64	0.06	0.09	0.075	111.11	7.27	5.67	0.74				
5/12/2019 21:00	43597.88		2.8	1.38	0.26	0.08	0.06	0.07	111.11	7.27	5.67	0.74				
5/12/2019 22:00	43597.92		2.8	1.06	0.22	0.1	0.08	0.09	111.11	7.27	5.67	0.74				
5/12/2019 23:00	43597.96		2.8	1.22	0.26	0.07	0.07	0.07	111.11	7.27	5.67	0.74				
5/12/2019 1:00	43597.04		2.8	1.21	0.23	0.07	0.08	0.075	111.11	7.27	5.67	0.74				
5/12/2019 2:00	43597.08		2.8	2.52	0.53	0.08	0.08	0.08	111.11	7.27	5.67	0.74				
5/12/2019 3:00	43597.13		2.8	2.07	0.21	0.09	0.05	0.07	111.11	7.27	5.67	0.74				
5/12/2019 4:00	43597.17		2.8	1.32	0.23	0.07	0.11	0.09	111.11	7.27	5.67	0.67				
5/12/2019 5:00	43597.21		2.8	1.7	0.44	0.07	0.13	0.1	111.11	7.27	5.67	0.67				
5/12/2019 6:00	43597.25		2.8	1.18	0.24	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
5/12/2019 7:00	43597.29	Sergio Torez	2.8	0.98	0.16	0.07	0.13	0.1	111.11	7.27	5.67	0.67				
5/12/2019 8:00	43597.33		2.8	1.15	0.24	0.07	0.08	0.075	111.11	7.27	5.67	0.7				
5/12/2019 9:00	43597.38		2.8	1.19	0.2	0.08	0.08	0.08	111.11	7.27	5.67	0.67				
5/12/2019 10:00	43597.42		2.8	1.06	0.16	0.07	0.1	0.085	111.11	7.27	5.67	0.67				
5/12/2019 11:00	43597.46		2.8	1.81	0.27	0.08	0.08	0.08	111.11	7.27	5.67	0.67				
5/12/2019 12:00	43597.50	Sergio Torez	2.8	1.18	1.7	0.09	0.07	0.08	111.11	7.27	5.67	0.67				
5/12/2019 13:00	43597.54		2.8	2.81	0.18	0.09	0.09	0.09	111.11	7.27	5.67	0.67				
5/12/2019 14:00	43597.58		2.8	1.16	0.2	0.08	0.09	0.085	111.11	7.27	5.67	0.67				
5/12/2019 15:00	43597.63		2.8	0.97	0.27	0.08	0.09	0.085	111.11	7.27	5.67	0.67				
5/12/2019 16:00	43597.67		2.8	1.86	0.21	0.09	0.08	0.085	111.11	7.27	5.67	0.67				
5/12/2019 17:00	43597.71		2.8	1.25	0.26	0.08	0.09	0.085	111.11	7.27	5.67	0.67				
5/12/2019 18:00	43597.75		2.8	1.21	0.18	0.09	0.09	0.09	111.11	7.27	5.67	0.67				
5/12/2019 19:00	43597.79		2.8	1.34	0.17	0.09	0.09	0.09	111.11	7.27	5.67	0.7				
5/12/2019 20:00	43597.83		2.8	1.15	0.15	0.09	0.08	0.085	111.11	7.27	5.67	0.7				
5/12/2019 21:00	43597.88		2.8	1.28	0.17	0.13	0.08	0.105	111.11	7.27	5.67	0.7				
5/12/2019 22:00	43597.92		2.8	1.31	0.16	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
5/12/2019 23:00	43597.96		2.8	0.93	0.17	0.08	0.07	0.075	111.11	7.27	5.67	0.67				
5/13/2019 1:00	43598.04		2.8	1.35	0.13	0.08	0.07	0.075	111.11	7.27	5.67	0.67				
5/13/2019 2:00	43598.08		2.8	1.14	0.17	0.11	0.07	0.09	111.11	7.27	5.67	0.67				
5/13/2019 3:00	43598.13		2.8	1.03	0.19	0.06	0.05	0.055	111.11	7.27	5.67	0.67				
5/13/2019 4:00	43598.17		2.8	1.64	0.18	0.07	0.08	0.075	111.11	7.27	5.67	0.67				
5/13/2019 5:00	43598.21		2.8	1.64	0.17	0.07	0.09	0.08	111.11	7.27	5.67	0.7				
5/13/2019 6:00	43598.25		2.8	1.33	0.18	0.07	0.08	0.075	111.11	7.27	5.67	0.7				
5/13/2019 7:00	43598.29	Giovani	2.8	1.05	0.22	0.06	0.07	0.065	111.11	7.27	5.67	0.67				
5/13/2019 8:00	43598.33		2.8	1.18	0.19	0.08	0.06	0.07	111.11	7.27	5.67	0.74				
5/13/2019 9:00	43598.38		2.8					#DIV/0!	111.11		5.67					
5/13/2019 10:00	43598.42		2.8	1.92	0.27	0.06	0.06	0.06	111.11	7.27	5.67	0.74	Retrolavado			
5/13/2019 11:00	43598.46		2.8	2.28	0.41	0.06	0.08	0.07	111.11	7.27	5.67	0.81				
5/13/2019 12:00	43598.50		2.8	4.27	0.24	0.07	0.06	0.065	111.11	7.27	5.67	0.81				
5/13/2019 13:00	43598.54		2.8	3.23	0.46	0.07	0.06	0.065	111.11	7.27	5.67	0.81				
5/13/2019 14:00	43598.58		2.8	1.74	0.2	0.06	0.05	0.055	111.11	7.27	5.67	0.81				
5/13/2019 15:00	43598.63		2.8	1.28	0.24	0.09	0.1	0.095	111.11	7.27	5.67	0.81				
5/13/2019 16:00	43598.67		2.8	1.49	0.19	0.07	0.06	0.065	111.11	7.27	5.67	0.81				
5/13/2019 17:00	43598.71		2.8	1.77	0.34	0.05	0.07	0.06	111.11	7.27	5.67	0.81				
5/13/2019 18:00	43598.75		2.8	1.76	0.33	0.06	0.04	0.05	111.11	7.27	5.67	0.81				
5/13/2019 19:00	43598.79		2.8	1.51	0.3	0.07	0.05	0.06	111.11	7.27	5.67	0.77				
5/13/2019 20:00	43598.83		2.8	1.33	0.26	0.06	0.06	0.06	111.11	7.27	5.67	0.77				
5/13/2019 21:00	43598.88		2.8	0.93	0.14	0.07	0.04	0.055	111.11	7.27	5.67	0.77				
5/13/2019 22:00	43598.92		2.8	1.48	0.27	0.06	0.08	0.07	111.11	7.27	5.67	0.77				
5/13/2019 23:00	43598.96		2.8	1.44	0.3	0.05	0.04	0.045	111.11	7.27	5.67	0.77				
5/15/2019 0:00	43600.00		2.8	1.4	0.27	0.04	0.04	0.04	111.11	7.27	5.67	0.77				
5/15/2019 1:00	43600.04		2.8	1.4	0.31	0.08	0.04	0.06	111.11	7.27	5.67	0.77				
5/15/2019 2:00	43600.08		2.8	1.47	0.28	0.06	0.04	0.05	111.11	7.27	5.67	0.77				
5/15/2019 3:00	43600.13		2.8	1.35	0.24	0.07	0.08	0.075	111.11	7.27	5.67	0.77				
5/15/2019 4:00	43600.17		2.8	1.34	0.2	0.08	0.06	0.07	111.11	7.27	5.67	0.77				
5/15/2019 5:00	43600.21		2.8	1.47	0.42	0.07	0.08	0.075	111.11	7.27	5.67	0.67				
5/15/2019 6:00	43600.25		2.8	1	0.23	0.09	0.07	0.08	111.11	7.27	5.67	0.74				
5/15/2019 7:00	43600.29	Leonel Herrera	2.8	1.37	0.31	0.06	0.12	0.09	111.11	7.93	5.67	0.67				
5/15/2019 8:00	43600.33		2.8	1.16	0.21	0.08	0.08	0.08	111.11	7.27	5.67	0.67				
5/15/2019 9:00	43600.38		2.8	1.19	0.48	0.07	0.09	0.08	111.11	7.27	5.67	0.67				
5/15/2019 10:00	43600.42		2.8	1.26	0.3	0.12	0.07	0.095	111.11	7.27	5.67	0.67				
5/15/2019 11:00	43600.46		2.8	0.97	0.4	0.14	0.07	0.105	111.11	7.27	5.67	0.67				
5/15/2019 12:00	43600.50		2.8	1.53	0.51	0.2	0.13	0.165	111.11	7.27	5.67	0.67				
5/15/2019 13:00	43600.54		2.8	1.13	0.27	0.1	0.08	0.09	111.11	7.27	5.67	0.67				
5/15/2019 14:00	43600.58		2.8	1.46	0.17	0.08	0.06	0.07	111.11	7.27	5.67	0.67				
5/15/2019 15:00	43600.63		2.8	1.04	0.31	0.15	0.07	0.11	111.11	7.27	5.67	0.67				
5/15/2019 16:00	43600.67		2.8	1.25	0.44	0.08	0.17	0.125	111.11	7.27	5.67	0.67				
5/15/2019 17:00	43600.71		2.8	0.97	0.63	0.06	0.18	0.12	111.11	7.27	5.67	0.67				
5/15/2019 18:00	43600.75		2.8	1.17	0.54	0.09	0.07	0.08	111.11	7.27	5.67	0.67		Retrolavado		
5/15/2019 19:00	43600.79		2.8	1.35	0.16	0.08	0.09	0.085	111.11	7.27	5.67	0.67				
5/15/2019 20:00	43600.83		2.8	1.4	0.17	0.06	0.07	0.065	111.11	7.27	5.67	0.67				
5/15/2019 21:00	43600.88	Leonel Herrera	2.8	1.14	0.4	0.11	0.12	0.115	111.11	7.27	5.67	0.67				
5/15/2019 22:00	43600.92		2.8	0.93	0.17	0.09	0.16	0.125	111.11	7.27	5.67	0.67				
5/15/2019 23:00	43600.96		2.8	1.15	0.25	0.13	0.14	0.135	111.11	7.27	5.67	0.67				
5/15/2019 1:00	43600.04		2.8	1.48	0.18	0.06	0.08	0.07	111.11	7.27	5.67	0.67				
5/15/2019 2:00	43600.08		2.8	1.26	0.16	0.09	0.11	0.1	111.11	7.27	5.67	0.67				
5/15/2019 3:00	43600.13		2.8	1.15	0.18	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
5/15/2019 4:00	43600.17		2.8	1.42	0.34	0.08	0.1	0.09	111.11	7.27	5.67	0.67				
5/15/2019 5:00	43600.21		2.8	0.92	0.21	0.06	0.08	0.07	111.11	7.27	5.67	0.67				
5/15/2019 6:00	43600.25		2.8	1.04	0.29	0.09	0.13	0.11	111.11	7.27	5.67	0.67				
5/15/2019 7:00	43600.29	Sergio Torez	2.8	0.96	0.26	0.06	0.08	0.07	111.11	7.27	5.67	0.7				
5/15/2019 8:00	43600.33		2.8	1.99	0.2	0.08	0.09	0.085	111.11	7.27	5.67	0.74				
5/15/2019 9:00	43600.38		2.8	1	0.22	0.14	0.11	0.125	111.11	7.27	5.67	0.67				
5/15/2019 10:00	43600.42		2.8	1.01	0.22		0.07	0.07	111.11	7.27	5.67	0.7				
5/15/2019 12:00	43600.50		2.8	1.19	0.2	0.12	0.09	0.105	111.11	7.27	5.67	0.74	Retrolavado			
5/15/2019 13:00	43600.54		2.8	0.88	0.22	0.09	0.1	0.095	111.11	7.27	5.67	0.74				
5/15/2019 14:00	43600.58		2.8	0.9	0.22	0.08	0.09	0.085	111.11	7.27	5.67	0.74				
5/15/2019 15:00	43600.63		2.8	0.96	0.24	0.09	0.1	0.095	111.11	7.27	5.67	0.74				
5/15/2019 16:00	43600.67		2.8	0.94	0.19	0.09	0.09	0.09	111.11	7.27	5.67	0.74				
5/15/2019 17:00	43600.71		2.8	0.94	0.21	0.09	0.08	0.085	111.11	7.27	5.67	0.7				
5/15/2019 18:00	43600.75		2.8	1	0.21	0.07	0.09	0.08	111.11	7.27	5.67	0.7				
5/15/2019 19:00	43600.79		2.8	0.97	0.2	0.07	0.06	0.065	111.11	7.27	5.67	0.74				
5/15/2019 20:00	43600.83		2.8	1.07	0.18	0.06	0.07	0.065	111.11	7.27	5.67	0.74				
5/15/2019 21:00	43600.88		2.8	0.94	0.17	0.07	0.08	0.075	111.11	7.27	5.67	0.74				
5/15/2019 22:00	43600.92		2.8	0.87	0.21	0.08	0.08	0.08	111.11	7.27	5.67	0.74				
5/15/2019 23:00	43600.96		2.8	0.98	0.18	0.06	0.06	0.06	111.11	7.27	5.67	0.74				
5/17/2019 0:00	43602.00		2.8	1.07	0.14	0.06	0.07	0.065	111.11	7.93	5.67	0.7				
5/17/2019 1:00	43602.04		2.8	0.99	0.16	0.06	0.07	0.065	111.11	7.27	5.67	0.7				
5/17/2019 2:00	43602.08		2.8	0.97	0.2	0.06	0.09	0.075	111.11	7.27	5.67	0.67				
5/17/2019 3:00	43602.13	Sergio Torez	2.8	0.96	0.17	0.06	0.06	0.06	111.11	7.27	5.67	0.67				
5/17/2019 4:00	43602.17		2.8	1.06	0.16	0.06	0.07	0.065	111.11	7.27	5.67	0.67				
5/17/2019 5:00	43602.21		2.8	0.96	0.19	0.07	0.09	0.08	111.11	7.27	5.67	0.67				
5/17/2019 6:00	43602.25		2.8	1.12	0.17	0.08	0.1	0.09	111.11	7.27	5.67	0.67				
5/17/2019 7:00	43602.29	Giovani	2.8	1.38	0.24	0.06	0.08	0.07	111.11	7.93	5.67	0.67				
5/17/2019 8:00	43602.33		2.8	1.4	0.22	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
5/17/2019 9:00	43602.38		2.8	1.26	0.19	0.06	0.05	0.055	111.11	7.27	5.67	0.67				
5/17/2019 10:00	43602.42		2.8	1.08	0.19	0.06	0.04	0.05	111.11	7.27	5.67	0.67				
5/17/2019 11:00	43602.46		2.8	1.25	0.2	0.07	0.07	0.07	111.11	7.27	5.67	0.67				
5/17/2019 12:00	43602.50		2.8	1.28	0.21	0.08	0.06	0.07	111.11	7.27	5.67	0.67				
5/17/2019 13:00	43602.54		2.8	1.46	0.22	0.08	0.09	0.085	111.11	7.27	5.67	0.67				
5/17/2019 14:00	43602.58		2.8	1.27	0.21	0.07	0.06	0.065	111.11	7.27	5.67	0.67				
5/17/2019 15:00	43602.63		2.8	1.19	0.24	0.08	0.09	0.085	111.11	7.27	5.67	0.67				
5/17/2019 16:00	43602.67		2.8	1.35	0.41	0.06	0.07	0.065	111.11	7.27	5.67	0.67				
5/17/2019 17:00	43602.71		2.8	1.45	0.32	0.07	0.12	0.095	111.11	7.27	5.67	0.67				
5/17/2019 18:00	43602.75		2.8	1.71	0.25	0.08	0.06	0.07	111.11	7.27	5.67	0.67				
5/17/2019 19:00	43602.79		2.8	1.17	0.23	0.06	0.05	0.055	111.11	7.27	5.67	0.67				
5/17/2019 20:00	43602.83		2.8	1.23	0.2	0.08	0.05	0.065	111.11	7.27	5.67	0.67				
5/17/2019 21:00	43602.88		2.8	1.52	0.34	0.08	0.09	0.085	111.11	7.27	5.67	0.67				
5/17/2019 22:00	43602.92		2.8	1.33	0.22	0.05	0.05	0.05	111.11	7.27	5.67	0.67				
5/17/2019 23:00	43602.96		2.8	1.07	0.23	0.05	0.04	0.045	111.11	7.27	5.67	0.67				
5/19/2019 0:00	43604.00		2.8	1.04	0.2	0.06	0.05	0.055	111.11	7.27	5.67	0.67				
5/19/2019 1:00	43604.04		2.8	1.17	0.24	0.08	0.06	0.07	111.11	7.27	5.67	0.67				
5/19/2019 2:00	43604.08		2.8	1.42	0.29	0.11	0.07	0.09	111.11	7.27	5.67	0.67				
5/19/2019 3:00	43604.13		2.8	1.38	0.18	0.06	0.04	0.05	111.11	7.27	5.67	0.67				
5/19/2019 4:00	43604.17		2.8	1.39	0.69	0.08	0.11	0.095	111.11	7.27	5.67	0.67				
5/19/2019 5:00	43604.21		2.8	1.07	0.26	0.06	0.06	0.06	111.11	7.27	5.67	0.74				
5/19/2019 6:00	43604.25		2.8	1.08	0.31	0.07	0.07	0.07	111.11	7.27	5.67	0.74				
5/19/2019 7:00	43604.29	Leonel Herrera	2.8	1.2	0.29	0.08	0.08	0.08	111.11	7.93	5.67	0.74				
5/19/2019 8:00	43604.33		2.8	1.5	0.47	0.15	0.12	0.135	111.11	7.27	5.67	0.74				
5/19/2019 9:00	43604.38		2.8	1.24	0.41	0.08	0.12	0.1	111.11	7.27	5.67	0.74				
5/19/2019 10:00	43604.42		2.8	0.97	0.26	0.17	0.21	0.19	111.11	7.27	5.67	0.74				
5/19/2019 11:00	43604.46		2.8	1.09	0.38	0.24	0.13	0.185	111.11	7.27	5.67	0.74				
5/19/2019 12:00	43604.50		2.8	1.33	0.34	0.07	0.13	0.1	111.11	7.27	5.67	0.74				
5/19/2019 13:00	43604.54		2.8	1.16	0.39	0.06	0.08	0.07	111.11	7.27	5.67	0.74				
5/19/2019 14:00	43604.58		2.8	0.84	0.43	0.18	0.09	0.135	111.11	7.27	5.67	0.74				
5/19/2019 15:00	43604.63		2.8	1.22	0.63	0.11	0.08	0.095	111.11	7.27	5.67	0.74				
5/19/2019 16:00	43604.67		2.8	0.97	0.28	0.11	0.08	0.095	111.11	7.27	5.67	0.74				
5/19/2019 17:00	43604.71		2.8	1.26	0.55	0.16	0.11	0.135	111.11	7.27	5.67	0.74				
5/19/2019 18:00	43604.75		2.8	1.17	0.25	0.08	0.16	0.12	111.11	7.27	5.67	0.74				
5/19/2019 19:00	43604.79		2.8	1.04	0.26	0.08	0.08	0.08	111.11	7.27	5.67	0.74				
5/19/2019 20:00	43604.83		2.8	1.29	0.46	0.1	0.12	0.11	111.11	7.27	5.67	0.74				
