time old	time	flow (L/s) 	raw (NTU)	sed (NTU)	filter (NTU)	1 - Purga	backwash	coag (mg/L)	Cl (mg/L)
2/13/2019 18:00	43509.75	4.8	1.68	0.01	0.01	6:00 PM		7.63	1.55
2/13/2019 20:00	43509.83	4.9	1.86	0.01	0.01			7.48	1.52
2/13/2019 21:00	43509.88	4.9	2.24	0.01	0.01	9:00 PM		7.48	1.52
2/14/2019 4:00	43510.17	4.9	2.08	0.01	0.01	4:00 AM		7.48	1.52
2/14/2019 6:00	43510.25	4.8	2.22	0.01	0.01			7.63	1.55
2/14/2019 7:00	43510.29	4.6	2.1	0.01	0.01	7:00 AM		7.97	1.61
2/14/2019 8:00	43510.33	4.6	1.63	0.01	0.01			7.97	1.61
2/14/2019 10:00	43510.42	4.8	1.36	0.01	0.01	10:00 AM		7.63	1.55
2/14/2019 11:00	43510.46	4.8	1.72	0.01	0.01			7.63	1.55
2/14/2019 12:00	43510.50	4.8	1.3	0.01	0.01	12:00 PM		7.63	1.55
2/14/2019 14:00	43510.58	4.8	1.59	0.01	0.01	2:00 PM		7.63	1.55
2/14/2019 15:00	43510.63	4.6	1.73	0.01	0.01			7.97	1.61
2/14/2019 17:00	43510.71	4.6	1.86	0.01	0.01	5:00 PM		7.97	1.61
2/14/2019 18:00	43510.75	4.6	1.76	0.01	0.01	6:00 PM		7.97	1.61
2/14/2019 20:00	43510.83	4.6	1.75	0.01	0.01	8:00 PM		7.97	1.61
2/14/2019 21:00	43510.88	4.6	1.5	0.01	0.01			7.48	1.52
2/15/2019 1:00	43511.04	4.9	1.84	0.01	0.01	1:00 AM		7.63	1.55
2/15/2019 5:00	43511.21	4.8	1.61	0.01	0.01	5:00 AM		7.63	1.55
2/15/2019 6:00	43511.25	4.8	1.39	0.04	0.01			7.63	1.55
2/15/2019 7:00	43511.29	4.8	1.51	0.01	0.01	7:00 AM		7.63	1.55
2/15/2019 7:30	43511.31	4.9	1.99	0.01	0.01		7:40 AM	7.48	1.52
2/15/2019 9:00	43511.38	4.8	1.99	0.01	0.01	9:00 AM		7.63	1.55
2/15/2019 10:00	43511.42	4.9	2.07	0.01	0.01			7.48	1.52
2/15/2019 12:00	43511.50	4.9	1.47	0.07	0.01	12:00 PM		7.48	1.52
2/15/2019 14:00	43511.58	4.9	2.2	0.02	0.01			7.48	1.52
2/15/2019 15:00	43511.63	4.9	1.73	0.01	0.01	3:00 PM		7.48	1.52
2/15/2019 16:00	43511.67	4.8	1.82	0.01	0.01			7.63	1.55
2/15/2019 17:00	43511.71	4.9	1.68	0.01	0.01			7.48	1.52
2/15/2019 18:00	43511.75	4.8	1.95	0.01	0.01	6:00 PM		7.63	1.55
2/15/2019 20:00	43511.83	4.8	2.11	0.01	0.01			7.63	1.55
2/15/2019 21:00	43511.88	3	1.78	0.01	0.01	9:00 PM		7.33	1.5
2/16/2019 6:00	43512.25	3	1.59	0.01	0.01	6:00 AM		7.33	1.5
2/16/2019 7:00	43512.29	4.8	1.51	0.01	0.01			7.63	1.55
2/16/2019 8:00	43512.33	4.5	1.49	0.01	0.01			8.14	1.65
2/16/2019 9:00	43512.38	4.5	1.28	0.01	0.01	9:00 AM		8.14	1.65
2/16/2019 11:00	43512.46	4.8	1.64	0.01	0.01			7.63	1.55
2/16/2019 12:00	43512.50	4.8	1.5	0.01	0.01	12:00 PM		7.63	1.55
2/16/2019 14:00	43512.58	4.8	1.55	0.01	0.01	2:00 PM		7.63	1.55
2/16/2019 16:00	43512.67	4.8	1.5	0.01	0.01	4:00 PM		7.63	1.55
2/16/2019 17:00	43512.71	4.6	1.45	0.01	0.01			7.97	1.61
2/16/2019 18:00	43512.75	4.6	1.99	0.01	0.01	6:00 PM		7.97	1.61
2/16/2019 20:00	43512.83	4.8	2.21	0.01	0.01	8:00 PM		7.63	1.55
2/17/2019 5:00	43513.21	4.8	1.64	0.01	0.01	5:00 AM		7.63	1.55
2/17/2019 6:00	43513.25	4.8	1.97	0.01	0.01			7.63	1.55
2/17/2019 7:00	43513.29	4.8	1.42	0.01	0.01	7:00 AM		7.63	1.55
2/17/2019 8:00	43513.33	4.8	2.1	0.01	0.01		8:10 AM	7.63	1.55
2/17/2019 9:00	43513.38	4.8	1.78	0.01	0.01	9:00 AM		7.63	1.55
2/17/2019 10:00	43513.42	4.8	2.2	0.01	0.01			7.63	1.55
2/17/2019 12:00	43513.50	4.8	2.28	0.01	0.01	12:00 PM		7.63	1.55
2/17/2019 14:00	43513.58	4.8	2.23	0.01	0.01	2:00 PM		7.63	1.55
2/17/2019 15:00	43513.63	4.8	1.91	0.01	0.01			7.63	1.55
2/17/2019 16:00	43513.67	4.8	2.51	0.01	0.01	4:00 PM		7.63	1.55
2/17/2019 18:00	43513.75	4.8	2.31	0.01	0.01	6:00 PM		7.63	1.55
2/17/2019 20:00	43513.83	4.8	1.91	0.01	0.01			7.63	1.55
2/17/2019 21:00	43513.88	4.8	2.04	0.01	0.01	9:00 PM		7.63	1.55
2/18/2019 6:00	43514.25	4.8	1.7	0.01	0.01	6:00 AM		7.63	1.55
2/18/2019 7:00	43514.29	4.8	2.09	0.01	0.01			7.48	1.52
2/18/2019 8:00	43514.33	4.9	2.01	0.01	0.01			7.48	1.52
2/18/2019 10:00	43514.42	4.9	1.99	0.01	0.01	10:00 AM		7.48	1.52
2/18/2019 11:00	43514.46	4.6	1.86	0.01	0.01			7.97	1.61
2/18/2019 12:00	43514.50	4.6	1.45	0.01	0.01	12:00 PM		7.97	1.61
2/18/2019 14:00	43514.58	4.6	1.74	0.01	0.01	2:00 PM		7.97	1.61
2/18/2019 16:00	43514.67	4.6	1.81	0.01	0.01	4:00 PM		7.97	1.61
2/18/2019 17:00	43514.71	4.8	1.9	0.01	0.01			7.63	1.55
2/18/2019 18:00	43514.75	4.8	1.81	0.01	0.01	6:00 PM		7.63	1.55
2/18/2019 20:00	43514.83	4.8	1.6	0.01	0.01	8:00 PM		7.63	1.55
2/19/2019 6:00	43515.25	4.8	1.65	1.07	0.08			7.63	1.55
2/19/2019 7:00	43515.29	4.8	1.34	0.13	0.01	7:00 AM		7.63	1.55
2/19/2019 7:30	43515.31	4.8	1.64	0.01	0.01		7:40 AM	7.63	1.55
2/19/2019 8:30	43515.35	4.8	1.81	0.01	0.01			7.63	1.55
2/19/2019 10:00	43515.42	4.9	1.63	0.01	0.01	10:00 AM		7.48	1.52
2/19/2019 12:00	43515.50	4.9	1.76	0.01	0.01	12:00 PM		7.48	1.52
2/19/2019 13:30	43515.56	4.8	1.66	0.01	0.01			7.63	1.55
2/19/2019 14:00	43515.58	4.8	1.92	0.01	0.01			7.63	1.55
2/19/2019 16:00	43515.67	4.6	1.89	0.01	0.01	4:00 PM		7.97	1.61
2/19/2019 17:00	43515.71	4.8	1.93	0.01	0.01			7.63	1.55
2/19/2019 18:00	43515.75	4.8	1.9	0.01	0.01	6:00 PM		7.63	1.55
2/19/2019 20:00	43515.83	4.8	1.72	0.01	0.01			7.63	1.55
2/19/2019 21:00	43515.88	4.8	1.99	0.01	0.01	9:00 PM		7.63	1.55
2/20/2019 1:20	43516.06	4.8	2.33	0.01	0.01			7.63	1.55
2/20/2019 6:00	43516.25	4.8	1.55	0.01	0.01	6:00 AM		7.63	1.55
2/20/2019 7:00	43516.29	4.8	1.53	0.01	0.01			7.63	1.55
2/20/2019 8:00	43516.33	4.5	1.93	0.01	0.01	8:00 AM		8.14	1.65
2/20/2019 10:00	43516.42	4.8	1.56	0.01	0.01	10:00 AM		7.63	1.55
2/20/2019 12:00	43516.50	4.8	1.68	0.01	0.01	12:00 PM		7.63	1.55
2/20/2019 14:00	43516.58	4.8	1.5	0.01	0.01	2:00 PM		7.63	1.55
2/20/2019 16:00	43516.67	4.8	3.55	0.01	0.01	4:00 PM		7.63	1.55
2/20/2019 17:00	43516.71	4.8	2.2	0.01	0.01			7.63	1.55
2/20/2019 18:00	43516.75	4.8	1.57	0.01	0.01	6:00 PM		7.63	1.55
2/20/2019 20:00	43516.83	4.6	1.98	0.01	0.01	8:00 PM		7.97	1.61
2/21/2019 4:00	43517.17	4.8	1.99	0.01	0.01	4:00 AM		7.63	1.55
2/21/2019 6:00	43517.25	4.8	1.75	0.01	0.01	6:00 AM	5:10 AM	7.63	1.55
2/21/2019 7:00	43517.29	4.8	1.99	0.01	0.01			7.63	1.55
2/21/2019 8:00	43517.33	4.8	1.59	0.01	0.01			7.63	1.55
2/21/2019 9:00	43517.38	4.9	1.97	0.01	0.01	9:00 AM		7.48	1.52
2/21/2019 11:00	43517.46	4.9	2.49	0.01	0.01			7.48	1.52
2/21/2019 12:00	43517.50	4.8	1.95	0.01	0.01	12:00 PM		7.63	1.55
2/21/2019 14:00	43517.58	4.8	1.77	0.01	0.01			7.63	1.55
2/21/2019 15:00	43517.63	4.8	1.81	0.01	0.01	3:00 PM		7.63	1.55
2/21/2019 16:00	43517.67	4.9	1.9	0.01	0.01			7.48	1.52
2/21/2019 17:00	43517.71	4.9	1.73	0.01	0.01			7.48	1.52
2/21/2019 18:00	43517.75	4.9	1.72	0.01	0.01	6:00 PM		7.48	1.52
2/21/2019 20:00	43517.83	4.9	1.9	0.01	0.01			7.48	1.52
2/21/2019 21:00	43517.88	4.8	1.91	0.01	0.01	9:00 PM		7.63	1.55
2/22/2019 5:00	43518.21	4.8	2.12	0.01	0.01	5:00 AM		7.63	1.55
2/22/2019 6:00	43518.25	4.8	2.31	0.01	0.01			7.63	1.55
2/22/2019 7:00	43518.29	4.9	1.82	0.01	0.01	7:00 AM		7.48	1.52
2/22/2019 8:00	43518.33	4.8	1.92	0.01	0.01			7.63	1.55
2/22/2019 10:00	43518.42	4.8	2.11	0.01	0.01	10:00 AM		7.63	1.55
2/22/2019 12:00	43518.50	4.6	1.95	0.01	0.01	12:00 PM		7.97	1.61
2/22/2019 14:00	43518.58	4.6	1.86	0.01	0.01	2:00 PM		7.97	1.61
2/22/2019 15:00	43518.63	4.6	1.71	0.01	0.01			7.97	1.61
2/22/2019 16:00	43518.67	4.6	1.28	0.01	0.01	4:00 PM		7.97	1.61
2/22/2019 17:00	43518.71	4.8	2.16	0.01	0.01			7.63	1.55
2/22/2019 18:00	43518.75	4.8	1.77	0.01	0.01	6:00 PM		7.63	1.55
2/22/2019 20:00	43518.83	4.6	1.43	0.01	0.01	8:00 PM		7.97	1.61
2/23/2019 5:00	43519.21	4.8	1.41	0.01	0.01	5:00 AM	5:20 AM	7.63	1.55
2/23/2019 6:00	43519.25	4.8	1.46	0.01	0.01			7.63	1.55
2/23/2019 7:00	43519.29	4.8	1.88	0.01	0.01	7:00 AM		7.63	1.55
2/23/2019 8:00	43519.33	4.9	1.64	0.01	0.01			7.48	1.52
2/23/2019 9:00	43519.38	4.8	2.19	0.01	0.01	9:00 AM		7.63	1.55
2/23/2019 11:00	43519.46	4.9	1.97	0.01	0.01			7.48	1.52
2/23/2019 12:00	43519.50	4.8	1.6	0.01	0.01	12:00 PM		7.63	1.55
2/23/2019 14:00	43519.58	4.8	1.48	0.01	0.01			7.63	1.55
2/23/2019 15:00	43519.63	4.8	1.78	0.01	0.01	3:00 PM		7.63	1.55
2/23/2019 16:00	43519.67	4.8	1.49	0.01	0.01			7.63	1.55
2/23/2019 17:00	43519.71	4.8	1.45	0.01	0.01			7.63	1.55
2/23/2019 18:00	43519.75	4.8	1.5	0.01	0.01	6:00 PM		7.63	1.55
2/23/2019 20:00	43519.83	4.8	1.52	0.01	0.01			7.63	1.55
2/23/2019 22:00	43519.92	3	1.36	0.01	0.01	10:00 PM		6.11	1.5
2/24/2019 6:00	43520.25	3	1.4	0.01	0.01	6:00 AM		6.11	1.5
2/24/2019 7:00	43520.29	4.8	1.6	0.01	0.01			7.63	1.55
2/24/2019 8:00	43520.33	4.8	1.37	0.01	0.01	8:00 AM		7.63	1.55
2/24/2019 10:00	43520.42	4.6	1.23	0.01	0.01	10:00 AM		7.97	1.61
2/24/2019 12:00	43520.50	4.8	1.53	0.01	0.01	12:00 PM		7.63	1.55
2/24/2019 14:00	43520.58	4.5	1.42	0.01	0.01	2:00 PM		8.14	1.65
2/24/2019 15:00	43520.63	4.5	1.92	0.01	0.01			8.14	1.65
2/24/2019 16:00	43520.67	4.5	1.24	0.01	0.01	4:00 PM		8.14	1.65
2/24/2019 17:00	43520.71	4.5	1.72	0.01	0.01			8.14	1.65
2/24/2019 18:00	43520.75	4.5	1.18	0.01	0.01	6:00 PM		8.14	1.65
2/24/2019 21:00	43520.88	4.5	1.97	0.01	0.01	9:00 PM		8.14	1.65
2/25/2019 5:00	43521.21	4.8	1.44	0.01	0.01	5:00 AM		7.63	1.55
2/25/2019 6:00	43521.25	4.8	1.43	0.01	0.01			7.63	1.55
2/25/2019 7:00	43521.29	4.6	1.85	0.01	0.01	7:00 AM	7:30 AM	7.67	1.61
2/25/2019 8:30	43521.35	4.9	1.41	0.01	0.01			7.48	1.52
2/25/2019 9:00	43521.38	4.9	1.56	0.01	0.01	9:00 AM		7.48	1.52
2/25/2019 11:00	43521.46	4.8	2.02	0.01	0.01	11:00 AM		7.63	1.55
2/25/2019 12:00	43521.50	4.8	1.57	0.01	0.01			7.63	1.55
2/25/2019 14:00	43521.58	4.8	3.08	0.01	0.01	2:00 PM		7.63	1.55
2/25/2019 16:00	43521.67	4.8	2.26	0.01	0.01			7.63	1.55
2/25/2019 17:30	43521.73	4.8	1.94	0.01	0.01			7.63	1.55
2/25/2019 18:00	43521.75	4.9	1.58	0.01	0.01	6:00 PM		7.48	1.52
2/25/2019 20:00	43521.83	4.8	1.84	0.01	0.01			7.63	1.55
2/25/2019 21:00	43521.88	4.8	1.75	0.01	0.01	9:00 PM		7.63	1.55
2/26/2019 6:00	43522.25	4.9	1.95	0.01	0.01			7.48	1.52
2/26/2019 7:00	43522.29	4.8	1.75	0.01	0.01	7:00 AM		7.63	1.55
2/26/2019 9:00	43522.38	4.5	2.25	0.01	0.01	9:00 AM		8.14	1.65
2/26/2019 12:00	43522.50	4.5	3.23	0.01	0.01	12:00 PM		8.14	1.65
2/26/2019 14:00	43522.58	4.8	4.09	0.01	0.01	2:00 PM		7.63	1.55
2/26/2019 16:00	43522.67	4.8	2.3	0.01	0.01	4:00 PM		7.63	1.55
2/26/2019 17:00	43522.71	4.8	2.38	0.01	0.01			7.63	1.55
2/26/2019 18:00	43522.75	4.8	1.68	0.01	0.01	6:00 PM		7.63	1.55
2/26/2019 20:00	43522.83	4.8	1.48	0.01	0.01	8:00 PM		7.63	1.55
2/27/2019 4:00	43523.17	4.9	1.64	0.01	0.01	4:00 AM	4:30 AM	7.48	1.52
2/27/2019 5:00	43523.21	4.9	2.01	0.01	0.01			7.48	1.52
2/27/2019 6:00	43523.25	4.9	1.52	0.11	0.01	6:00 AM		7.48	1.52
2/27/2019 7:00	43523.29	4.8	1.15	0.22	0.01			7.63	1.55
2/27/2019 8:00	43523.33	4.9	1.78	0.24	0.01			7.48	1.52
2/27/2019 9:00	43523.38	4.9	2.08	0.01	0.01	9:00 AM		8.23	1.52
2/27/2019 11:00	43523.46	4.9	1.82	0.01	0.01			8.23	1.52
2/27/2019 12:00	43523.50	4.9	1.66	0.01	0.01	12:00 PM		8.23	1.52
2/27/2019 13:30	43523.56	4.8	1.97	0.01	0.01			8.4	1.55
2/27/2019 15:00	43523.63	4.9	2.47	0.04	0.01	3:00 PM		8.23	1.52
2/27/2019 16:20	43523.68	4.8	1.6	0.05	0.01			8.4	1.55
2/27/2019 18:00	43523.75	4.9	1.53	0.01	0.01	6:00 PM		8.23	1.52
2/27/2019 20:00	43523.83	4.8	2.17	0.01	0.01			8.4	1.55
2/27/2019 21:00	43523.88	3	1.61	0.01	0.01	9:00 PM		7.33	1.5
2/28/2019 6:00	43524.25	3	1.93	0.01	0.01	6:00 AM		7.33	1.5
2/28/2019 7:00	43524.29	4.8	2.14	0.01	0.01			8.4	1.55
2/28/2019 8:00	43524.33	4.8	1.93	0.01	0.01	8:00 AM		8.4	1.55
2/28/2019 10:00	43524.42	4.8	1.84	0.02	0.01	10:00 AM		8.4	1.55
2/28/2019 11:00	43524.46	4.8	1.87	0.01	0.01			8.4	1.55
2/28/2019 12:00	43524.50	4.8	1.84	0.01	0.01	12:00 PM		8.4	1.55
2/28/2019 14:00	43524.58	4.8	1.84	0.01	0.01	2:00 PM		8.4	1.55
2/28/2019 15:00	43524.63	4.8	1.48	0.01	0.01			8.4	1.55
2/28/2019 17:00	43524.71	4.8	1.59	0.01	0.01	5:00 PM		8.4	1.55
2/28/2019 18:00	43524.75	4.8	1.72	0.01	0.01	6:00 PM		8.4	1.55
2/28/2019 20:00	43524.83	4.8	2.28	0.01	0.01	8:00 PM		8.4	1.55
3/1/2019 6:00	43525.25	4.9	1.7	0.01	0.01	6:00 AM		8.23	1.52
3/1/2019 7:00	43525.29	4.6	1.4	0.01	0.01		7:20 AM	8.78	1.61
3/1/2019 8:00	43525.33	4.8	1.58	0.01	0.01			8.4	1.55
3/1/2019 9:00	43525.38	4.9	1.52	0.01	0.01	9:00 AM		8.23	1.52
3/1/2019 11:00	43525.46	4.9	1.31	0.01	0.01			8.23	1.52
3/1/2019 12:00	43525.50	4.9	1.52	0.01	0.01	12:00 PM		8.23	1.52
3/1/2019 14:00	43525.58	4.8	1.65	0.01	0.01			8.4	1.55
3/1/2019 15:00	43525.63	4.9	1.52	0.01	0.01	3:00 PM		8.23	1.52
3/1/2019 17:00	43525.71	4.8	2.13	0.01	0.01			8.4	1.55
3/1/2019 18:00	43525.75	4.9	1.44	0.01	0.01	6:00 PM		8.23	1.52
3/1/2019 20:00	43525.83	3	1.52	0.01	0.01			7.33	1.5
3/1/2019 21:00	43525.88	3	1.39	0.01	0.01	9:00 PM		7.33	1.5
3/2/2019 6:00	43526.25	3	1.38	0.01	0.01	6:00 AM		7.33	1.5
3/2/2019 7:00	43526.29	4.8	1.32	0.01	0.01			8.4	1.55
3/2/2019 8:00	43526.33	4.5	1.54	0.01	0.01	8:00 AM		8.11	1.65
3/2/2019 9:00	43526.38	4.8	1.65	0.01	0.01			8.4	1.55
3/2/2019 10:00	43526.42	4.5	1.59	0.01	0.01	10:00 AM		8.96	1.65
3/2/2019 12:00	43526.50	4.5	1.44	0.01	0.01	12:00 PM		8.96	1.65
3/2/2019 14:00	43526.58	4.5	1.55	0.01	0.01	2:00 PM		8.96	1.65
3/2/2019 16:00	43526.67	4.5	1.45	0.01	0.01	4:00 PM		8.96	1.65
3/2/2019 17:00	43526.71	4.5	1.49	0.01	0.01			8.96	1.65
3/2/2019 18:00	43526.75	4.5	1.53	0.01	0.01	6:00 PM		8.96	1.65
3/2/2019 20:00	43526.83	4.8	1.45	0.01	0.01	8:00 PM		8.4	1.55
3/3/2019 5:00	43527.21	3	1.37	0.01	0.01	5:00 AM		7.33	1.5
3/3/2019 6:00	43527.25	3	1.61	0.01	0.01			7.33	1.5
3/3/2019 7:00	43527.29	3	1.64	0.01	0.01	7:00 AM		7.33	1.5
